split,method,metric,mean,ci95,n
latency_shift,calibrated_precontact_microslip_v5,recovery_success,0.234896,0.015252,10
latency_shift,calibrated_precontact_microslip_v5,robust_utility,-0.006880,0.027104,10
latency_shift,calibrated_precontact_microslip_v5,task_success,0.341667,0.021532,10
latency_shift,conformal_precontact_risk,auroc,0.557966,0.019486,10
latency_shift,conformal_precontact_risk,average_precision,0.767070,0.026294,10
latency_shift,conformal_precontact_risk,control_chatter,0.056272,0.001834,10
latency_shift,conformal_precontact_risk,damage_rate,0.106250,0.011203,10
latency_shift,conformal_precontact_risk,early_recall,0.804573,0.014564,10
latency_shift,conformal_precontact_risk,ece,0.074478,0.009282,10
latency_shift,conformal_precontact_risk,false_alarm_rate,0.739945,0.035945,10
latency_shift,conformal_precontact_risk,gross_slip,0.465625,0.013457,10
latency_shift,conformal_precontact_risk,intervention_cost,0.236509,0.004246,10
latency_shift,conformal_precontact_risk,lead_time_margin,0.284347,0.003642,10
latency_shift,conformal_precontact_risk,recovery_success,0.133854,0.016534,10
latency_shift,conformal_precontact_risk,robust_utility,-0.113490,0.015178,10
latency_shift,conformal_precontact_risk,task_success,0.235417,0.015504,10
latency_shift,ensemble_uncertainty_guard,auroc,0.556820,0.034833,10
latency_shift,ensemble_uncertainty_guard,average_precision,0.771863,0.023302,10
latency_shift,ensemble_uncertainty_guard,control_chatter,0.172636,0.002136,10
latency_shift,ensemble_uncertainty_guard,damage_rate,0.083854,0.012498,10
latency_shift,ensemble_uncertainty_guard,early_recall,0.984351,0.007341,10
latency_shift,ensemble_uncertainty_guard,ece,0.110310,0.015394,10
latency_shift,ensemble_uncertainty_guard,false_alarm_rate,0.984977,0.009070,10
latency_shift,ensemble_uncertainty_guard,gross_slip,0.410417,0.033264,10
latency_shift,ensemble_uncertainty_guard,intervention_cost,0.465041,0.003301,10
latency_shift,ensemble_uncertainty_guard,lead_time_margin,0.336871,0.004033,10
latency_shift,ensemble_uncertainty_guard,recovery_success,0.229167,0.025555,10
latency_shift,ensemble_uncertainty_guard,robust_utility,-0.049002,0.024607,10
latency_shift,ensemble_uncertainty_guard,task_success,0.327604,0.027453,10
latency_shift,force_derivative_detector,auroc,0.517297,0.025471,10
latency_shift,force_derivative_detector,average_precision,0.742223,0.020887,10
latency_shift,force_derivative_detector,control_chatter,0.029504,0.001479,10
latency_shift,force_derivative_detector,damage_rate,0.117188,0.013547,10
latency_shift,force_derivative_detector,early_recall,0.412887,0.019952,10
latency_shift,force_derivative_detector,ece,0.270197,0.015684,10
latency_shift,force_derivative_detector,false_alarm_rate,0.396240,0.034193,10
latency_shift,force_derivative_detector,gross_slip,0.572396,0.022799,10
latency_shift,force_derivative_detector,intervention_cost,0.124938,0.003143,10
latency_shift,force_derivative_detector,lead_time_margin,0.230695,0.003861,10
latency_shift,force_derivative_detector,recovery_success,0.038542,0.006125,10
latency_shift,force_derivative_detector,robust_utility,-0.225158,0.025063,10
latency_shift,force_derivative_detector,task_success,0.141667,0.016446,10
latency_shift,friction_cone_margin,auroc,0.551096,0.030837,10
latency_shift,friction_cone_margin,average_precision,0.759961,0.034152,10
latency_shift,friction_cone_margin,control_chatter,0.089436,0.002061,10
latency_shift,friction_cone_margin,damage_rate,0.086458,0.010455,10
latency_shift,friction_cone_margin,early_recall,0.872263,0.017090,10
latency_shift,friction_cone_margin,ece,0.122087,0.020666,10
latency_shift,friction_cone_margin,false_alarm_rate,0.824595,0.027194,10
latency_shift,friction_cone_margin,gross_slip,0.448958,0.015726,10
latency_shift,friction_cone_margin,intervention_cost,0.280017,0.004168,10
latency_shift,friction_cone_margin,lead_time_margin,0.274363,0.004189,10
latency_shift,friction_cone_margin,recovery_success,0.172396,0.010701,10
latency_shift,friction_cone_margin,robust_utility,-0.076659,0.015414,10
latency_shift,friction_cone_margin,task_success,0.270833,0.016177,10
latency_shift,mpc_grip_stabilizer,auroc,0.525641,0.028115,10
latency_shift,mpc_grip_stabilizer,average_precision,0.744671,0.020610,10
latency_shift,mpc_grip_stabilizer,control_chatter,0.076376,0.001809,10
latency_shift,mpc_grip_stabilizer,damage_rate,0.087500,0.011866,10
latency_shift,mpc_grip_stabilizer,early_recall,0.853883,0.019375,10
latency_shift,mpc_grip_stabilizer,ece,0.112070,0.018025,10
latency_shift,mpc_grip_stabilizer,false_alarm_rate,0.793521,0.032783,10
latency_shift,mpc_grip_stabilizer,gross_slip,0.414583,0.034407,10
latency_shift,mpc_grip_stabilizer,intervention_cost,0.316514,0.005082,10
latency_shift,mpc_grip_stabilizer,lead_time_margin,0.315062,0.004107,10
latency_shift,mpc_grip_stabilizer,recovery_success,0.253646,0.017017,10
latency_shift,mpc_grip_stabilizer,robust_utility,0.032953,0.019636,10
latency_shift,mpc_grip_stabilizer,task_success,0.368229,0.020419,10
latency_shift,normal_force_threshold,auroc,0.493262,0.021208,10
latency_shift,normal_force_threshold,average_precision,0.726509,0.015805,10
latency_shift,normal_force_threshold,control_chatter,0.010575,0.000964,10
latency_shift,normal_force_threshold,damage_rate,0.122396,0.013288,10
latency_shift,normal_force_threshold,early_recall,0.166205,0.014245,10
latency_shift,normal_force_threshold,ece,0.389682,0.017887,10
latency_shift,normal_force_threshold,false_alarm_rate,0.181714,0.022018,10
latency_shift,normal_force_threshold,gross_slip,0.626042,0.019830,10
latency_shift,normal_force_threshold,intervention_cost,0.083322,0.002156,10
latency_shift,normal_force_threshold,lead_time_margin,0.195597,0.007498,10
latency_shift,normal_force_threshold,recovery_success,0.007813,0.003804,10
latency_shift,normal_force_threshold,robust_utility,-0.256691,0.018254,10
latency_shift,normal_force_threshold,task_success,0.119271,0.014473,10
latency_shift,optical_tactile_classifier,auroc,0.561342,0.029484,10
latency_shift,optical_tactile_classifier,average_precision,0.766427,0.014380,10
latency_shift,optical_tactile_classifier,control_chatter,0.094190,0.001863,10
latency_shift,optical_tactile_classifier,damage_rate,0.107292,0.010782,10
latency_shift,optical_tactile_classifier,early_recall,0.963593,0.013255,10
latency_shift,optical_tactile_classifier,ece,0.117986,0.013907,10
latency_shift,optical_tactile_classifier,false_alarm_rate,0.946903,0.014008,10
latency_shift,optical_tactile_classifier,gross_slip,0.484375,0.013780,10
latency_shift,optical_tactile_classifier,intervention_cost,0.287431,0.003181,10
latency_shift,optical_tactile_classifier,lead_time_margin,0.276514,0.004146,10
latency_shift,optical_tactile_classifier,recovery_success,0.124479,0.019515,10
latency_shift,optical_tactile_classifier,robust_utility,-0.167448,0.023135,10
latency_shift,optical_tactile_classifier,task_success,0.213021,0.020042,10
latency_shift,oracle_precontact_risk,auroc,0.635571,0.022731,10
latency_shift,oracle_precontact_risk,average_precision,0.809458,0.026105,10
latency_shift,oracle_precontact_risk,control_chatter,0.070973,0.001355,10
latency_shift,oracle_precontact_risk,damage_rate,0.045834,0.012622,10
latency_shift,oracle_precontact_risk,early_recall,0.983501,0.006768,10
latency_shift,oracle_precontact_risk,ece,0.055236,0.013429,10
latency_shift,oracle_precontact_risk,false_alarm_rate,0.959322,0.020629,10
latency_shift,oracle_precontact_risk,gross_slip,0.234896,0.017045,10
latency_shift,oracle_precontact_risk,intervention_cost,0.321445,0.002239,10
latency_shift,oracle_precontact_risk,lead_time_margin,0.375915,0.004187,10
latency_shift,oracle_precontact_risk,recovery_success,0.453646,0.015176,10
latency_shift,oracle_precontact_risk,robust_utility,0.358188,0.013643,10
latency_shift,oracle_precontact_risk,task_success,0.597396,0.013530,10
latency_shift,particle_friction_belief,auroc,0.555834,0.018867,10
latency_shift,particle_friction_belief,average_precision,0.763353,0.016004,10
latency_shift,particle_friction_belief,control_chatter,0.091244,0.001665,10
latency_shift,particle_friction_belief,damage_rate,0.096354,0.013801,10
latency_shift,particle_friction_belief,early_recall,0.938112,0.012695,10
latency_shift,particle_friction_belief,ece,0.097431,0.012160,10
latency_shift,particle_friction_belief,false_alarm_rate,0.907882,0.026343,10
latency_shift,particle_friction_belief,gross_slip,0.437500,0.018513,10
latency_shift,particle_friction_belief,intervention_cost,0.289525,0.003194,10
latency_shift,particle_friction_belief,lead_time_margin,0.305806,0.004139,10
latency_shift,particle_friction_belief,recovery_success,0.186979,0.012590,10
latency_shift,particle_friction_belief,robust_utility,-0.062645,0.023506,10
latency_shift,particle_friction_belief,task_success,0.289062,0.022170,10
latency_shift,precontact_microslip_v4,auroc,0.526698,0.025147,10
latency_shift,precontact_microslip_v4,average_precision,0.744190,0.031388,10
latency_shift,precontact_microslip_v4,control_chatter,0.152006,0.002717,10
latency_shift,precontact_microslip_v4,damage_rate,0.095834,0.013543,10
latency_shift,precontact_microslip_v4,early_recall,0.903512,0.017152,10
latency_shift,precontact_microslip_v4,ece,0.127337,0.014748,10
latency_shift,precontact_microslip_v4,false_alarm_rate,0.888548,0.024484,10
latency_shift,precontact_microslip_v4,gross_slip,0.428646,0.019669,10
latency_shift,precontact_microslip_v4,intervention_cost,0.410681,0.005628,10
latency_shift,precontact_microslip_v4,lead_time_margin,0.346232,0.004131,10
latency_shift,precontact_microslip_v4,recovery_success,0.201042,0.018712,10
latency_shift,precontact_microslip_v4,robust_utility,-0.082019,0.033476,10
latency_shift,precontact_microslip_v4,task_success,0.292187,0.027955,10
latency_shift,recovery_aware_grasp_mpc,auroc,0.545906,0.035724,10
latency_shift,recovery_aware_grasp_mpc,average_precision,0.761973,0.036482,10
latency_shift,recovery_aware_grasp_mpc,control_chatter,0.093626,0.001587,10
latency_shift,recovery_aware_grasp_mpc,damage_rate,0.089583,0.009600,10
latency_shift,recovery_aware_grasp_mpc,early_recall,0.897236,0.013348,10
latency_shift,recovery_aware_grasp_mpc,ece,0.110064,0.013342,10
latency_shift,recovery_aware_grasp_mpc,false_alarm_rate,0.879683,0.025950,10
latency_shift,recovery_aware_grasp_mpc,gross_slip,0.404167,0.028680,10
latency_shift,recovery_aware_grasp_mpc,intervention_cost,0.362397,0.003194,10
latency_shift,recovery_aware_grasp_mpc,lead_time_margin,0.326935,0.004941,10
latency_shift,recovery_aware_grasp_mpc,recovery_success,0.256250,0.015429,10
latency_shift,recovery_aware_grasp_mpc,robust_utility,0.044093,0.020115,10
latency_shift,recovery_aware_grasp_mpc,task_success,0.389062,0.013183,10
latency_shift,tactile_temporal_filter,auroc,0.534433,0.024020,10
latency_shift,tactile_temporal_filter,average_precision,0.750826,0.020346,10
latency_shift,tactile_temporal_filter,control_chatter,0.041761,0.001923,10
latency_shift,tactile_temporal_filter,damage_rate,0.126042,0.020518,10
latency_shift,tactile_temporal_filter,early_recall,0.599621,0.030932,10
latency_shift,tactile_temporal_filter,ece,0.191258,0.019912,10
latency_shift,tactile_temporal_filter,false_alarm_rate,0.539570,0.028039,10
latency_shift,tactile_temporal_filter,gross_slip,0.553646,0.027478,10
latency_shift,tactile_temporal_filter,intervention_cost,0.165646,0.004490,10
latency_shift,tactile_temporal_filter,lead_time_margin,0.213912,0.004520,10
latency_shift,tactile_temporal_filter,recovery_success,0.066146,0.009009,10
latency_shift,tactile_temporal_filter,robust_utility,-0.204118,0.027465,10
latency_shift,tactile_temporal_filter,task_success,0.172396,0.016351,10
latency_shift,vision_gap_threshold,auroc,0.558252,0.028570,10
latency_shift,vision_gap_threshold,average_precision,0.764349,0.018512,10
latency_shift,vision_gap_threshold,control_chatter,0.045222,0.002862,10
latency_shift,vision_gap_threshold,damage_rate,0.109375,0.018070,10
latency_shift,vision_gap_threshold,early_recall,0.583145,0.028020,10
latency_shift,vision_gap_threshold,ece,0.159502,0.023486,10
latency_shift,vision_gap_threshold,false_alarm_rate,0.483646,0.051097,10
latency_shift,vision_gap_threshold,gross_slip,0.535937,0.015848,10
latency_shift,vision_gap_threshold,intervention_cost,0.165215,0.006368,10
latency_shift,vision_gap_threshold,lead_time_margin,0.288994,0.004261,10
latency_shift,vision_gap_threshold,recovery_success,0.073958,0.010631,10
latency_shift,vision_gap_threshold,robust_utility,-0.186386,0.016463,10
latency_shift,vision_gap_threshold,task_success,0.172396,0.014473,10
low_friction_shift,calibrated_precontact_microslip_v5,auroc,0.554275,0.034356,10
low_friction_shift,calibrated_precontact_microslip_v5,average_precision,0.772813,0.030427,10
low_friction_shift,calibrated_precontact_microslip_v5,control_chatter,0.119043,0.002438,10
low_friction_shift,calibrated_precontact_microslip_v5,damage_rate,0.083854,0.007048,10
low_friction_shift,calibrated_precontact_microslip_v5,early_recall,0.954151,0.010569,10
low_friction_shift,calibrated_precontact_microslip_v5,ece,0.090282,0.021264,10
low_friction_shift,calibrated_precontact_microslip_v5,false_alarm_rate,0.928497,0.018827,10
low_friction_shift,calibrated_precontact_microslip_v5,gross_slip,0.382292,0.024310,10
low_friction_shift,calibrated_precontact_microslip_v5,intervention_cost,0.337551,0.004136,10
low_friction_shift,calibrated_precontact_microslip_v5,lead_time_margin,0.541735,0.002568,10
low_friction_shift,calibrated_precontact_microslip_v5,recovery_success,0.253125,0.028640,10
low_friction_shift,calibrated_precontact_microslip_v5,robust_utility,0.036972,0.025397,10
low_friction_shift,calibrated_precontact_microslip_v5,task_success,0.367188,0.024121,10
low_friction_shift,conformal_precontact_risk,auroc,0.563155,0.040869,10
low_friction_shift,conformal_precontact_risk,average_precision,0.779680,0.037759,10
low_friction_shift,conformal_precontact_risk,control_chatter,0.059358,0.001905,10
low_friction_shift,conformal_precontact_risk,damage_rate,0.107292,0.014770,10
low_friction_shift,conformal_precontact_risk,early_recall,0.883359,0.016922,10
low_friction_shift,conformal_precontact_risk,ece,0.080972,0.017141,10
low_friction_shift,conformal_precontact_risk,false_alarm_rate,0.807029,0.028396,10
low_friction_shift,conformal_precontact_risk,gross_slip,0.446354,0.026404,10
low_friction_shift,conformal_precontact_risk,intervention_cost,0.239544,0.004106,10
low_friction_shift,conformal_precontact_risk,lead_time_margin,0.490493,0.002692,10
low_friction_shift,conformal_precontact_risk,recovery_success,0.177083,0.019429,10
low_friction_shift,conformal_precontact_risk,robust_utility,-0.059741,0.024587,10
low_friction_shift,conformal_precontact_risk,task_success,0.282292,0.023119,10
low_friction_shift,ensemble_uncertainty_guard,auroc,0.560960,0.038425,10
low_friction_shift,ensemble_uncertainty_guard,average_precision,0.785701,0.031755,10
low_friction_shift,ensemble_uncertainty_guard,control_chatter,0.166595,0.002430,10
low_friction_shift,ensemble_uncertainty_guard,damage_rate,0.091667,0.013020,10
low_friction_shift,ensemble_uncertainty_guard,early_recall,0.986646,0.005129,10
low_friction_shift,ensemble_uncertainty_guard,ece,0.110737,0.017361,10
low_friction_shift,ensemble_uncertainty_guard,false_alarm_rate,0.981819,0.012528,10
low_friction_shift,ensemble_uncertainty_guard,gross_slip,0.361979,0.028439,10
low_friction_shift,ensemble_uncertainty_guard,intervention_cost,0.450300,0.004028,10
low_friction_shift,ensemble_uncertainty_guard,lead_time_margin,0.542835,0.002753,10
low_friction_shift,ensemble_uncertainty_guard,recovery_success,0.255729,0.021056,10
low_friction_shift,ensemble_uncertainty_guard,robust_utility,-0.001484,0.016721,10
low_friction_shift,ensemble_uncertainty_guard,task_success,0.349479,0.014553,10
low_friction_shift,force_derivative_detector,auroc,0.521859,0.039400,10
low_friction_shift,force_derivative_detector,average_precision,0.751392,0.039024,10
low_friction_shift,force_derivative_detector,control_chatter,0.028864,0.002372,10
low_friction_shift,force_derivative_detector,damage_rate,0.126042,0.012155,10
low_friction_shift,force_derivative_detector,early_recall,0.427989,0.028871,10
low_friction_shift,force_derivative_detector,ece,0.269121,0.025650,10
low_friction_shift,force_derivative_detector,false_alarm_rate,0.386580,0.055481,10
low_friction_shift,force_derivative_detector,gross_slip,0.558854,0.020813,10
low_friction_shift,force_derivative_detector,intervention_cost,0.112461,0.004671,10
low_friction_shift,force_derivative_detector,lead_time_margin,0.437612,0.005397,10
low_friction_shift,force_derivative_detector,recovery_success,0.043750,0.007937,10
low_friction_shift,force_derivative_detector,robust_utility,-0.207088,0.022616,10
low_friction_shift,force_derivative_detector,task_success,0.153646,0.015007,10
low_friction_shift,friction_cone_margin,auroc,0.517803,0.032927,10
low_friction_shift,friction_cone_margin,average_precision,0.752978,0.026292,10
low_friction_shift,friction_cone_margin,control_chatter,0.091361,0.003271,10
low_friction_shift,friction_cone_margin,damage_rate,0.095312,0.019312,10
low_friction_shift,friction_cone_margin,early_recall,0.912285,0.018425,10
low_friction_shift,friction_cone_margin,ece,0.118838,0.013517,10
low_friction_shift,friction_cone_margin,false_alarm_rate,0.888404,0.032585,10
low_friction_shift,friction_cone_margin,gross_slip,0.434375,0.026629,10
low_friction_shift,friction_cone_margin,intervention_cost,0.278248,0.006148,10
low_friction_shift,friction_cone_margin,lead_time_margin,0.481525,0.002642,10
low_friction_shift,friction_cone_margin,recovery_success,0.201042,0.015534,10
low_friction_shift,friction_cone_margin,robust_utility,-0.041273,0.025014,10
low_friction_shift,friction_cone_margin,task_success,0.303646,0.020363,10
low_friction_shift,mpc_grip_stabilizer,auroc,0.549365,0.015604,10
low_friction_shift,mpc_grip_stabilizer,average_precision,0.767405,0.028128,10
low_friction_shift,mpc_grip_stabilizer,control_chatter,0.078204,0.002635,10
low_friction_shift,mpc_grip_stabilizer,damage_rate,0.081771,0.009137,10
low_friction_shift,mpc_grip_stabilizer,early_recall,0.901275,0.012220,10
low_friction_shift,mpc_grip_stabilizer,ece,0.102358,0.011663,10
low_friction_shift,mpc_grip_stabilizer,false_alarm_rate,0.845578,0.045545,10
low_friction_shift,mpc_grip_stabilizer,gross_slip,0.377083,0.014926,10
low_friction_shift,mpc_grip_stabilizer,intervention_cost,0.318021,0.005448,10
low_friction_shift,mpc_grip_stabilizer,lead_time_margin,0.521215,0.002794,10
low_friction_shift,mpc_grip_stabilizer,recovery_success,0.279688,0.018009,10
low_friction_shift,mpc_grip_stabilizer,robust_utility,0.070634,0.020004,10
low_friction_shift,mpc_grip_stabilizer,task_success,0.386458,0.019536,10
low_friction_shift,normal_force_threshold,auroc,0.507937,0.026846,10
low_friction_shift,normal_force_threshold,average_precision,0.741948,0.025176,10
low_friction_shift,normal_force_threshold,control_chatter,0.008736,0.001074,10
low_friction_shift,normal_force_threshold,damage_rate,0.133333,0.015608,10
low_friction_shift,normal_force_threshold,early_recall,0.141650,0.017210,10
low_friction_shift,normal_force_threshold,ece,0.419810,0.030683,10
low_friction_shift,normal_force_threshold,false_alarm_rate,0.163462,0.039071,10
low_friction_shift,normal_force_threshold,gross_slip,0.597917,0.009479,10
low_friction_shift,normal_force_threshold,intervention_cost,0.066053,0.002558,10
low_friction_shift,normal_force_threshold,lead_time_margin,0.401248,0.008540,10
low_friction_shift,normal_force_threshold,recovery_success,0.012500,0.004083,10
low_friction_shift,normal_force_threshold,robust_utility,-0.243159,0.024493,10
low_friction_shift,normal_force_threshold,task_success,0.119271,0.018416,10
low_friction_shift,optical_tactile_classifier,auroc,0.555402,0.037458,10
low_friction_shift,optical_tactile_classifier,average_precision,0.774398,0.034842,10
low_friction_shift,optical_tactile_classifier,control_chatter,0.092380,0.002342,10
low_friction_shift,optical_tactile_classifier,damage_rate,0.116146,0.014360,10
low_friction_shift,optical_tactile_classifier,early_recall,0.975704,0.008774,10
low_friction_shift,optical_tactile_classifier,ece,0.130859,0.024616,10
low_friction_shift,optical_tactile_classifier,false_alarm_rate,0.965301,0.021375,10
low_friction_shift,optical_tactile_classifier,gross_slip,0.454167,0.023417,10
low_friction_shift,optical_tactile_classifier,intervention_cost,0.276462,0.003402,10
low_friction_shift,optical_tactile_classifier,lead_time_margin,0.482451,0.002884,10
low_friction_shift,optical_tactile_classifier,recovery_success,0.148437,0.005539,10
low_friction_shift,optical_tactile_classifier,robust_utility,-0.117762,0.017625,10
low_friction_shift,optical_tactile_classifier,task_success,0.248438,0.011393,10
low_friction_shift,oracle_precontact_risk,auroc,0.627959,0.022287,10
low_friction_shift,oracle_precontact_risk,average_precision,0.818221,0.024887,10
low_friction_shift,oracle_precontact_risk,control_chatter,0.068606,0.002251,10
low_friction_shift,oracle_precontact_risk,damage_rate,0.042188,0.006882,10
low_friction_shift,oracle_precontact_risk,early_recall,0.986013,0.006498,10
low_friction_shift,oracle_precontact_risk,ece,0.062435,0.013679,10
low_friction_shift,oracle_precontact_risk,false_alarm_rate,0.964677,0.013803,10
low_friction_shift,oracle_precontact_risk,gross_slip,0.214063,0.013734,10
low_friction_shift,oracle_precontact_risk,intervention_cost,0.307850,0.003878,10
low_friction_shift,oracle_precontact_risk,lead_time_margin,0.582158,0.002486,10
low_friction_shift,oracle_precontact_risk,recovery_success,0.492708,0.030896,10
low_friction_shift,oracle_precontact_risk,robust_utility,0.399320,0.026204,10
low_friction_shift,oracle_precontact_risk,task_success,0.622396,0.023832,10
low_friction_shift,particle_friction_belief,auroc,0.546324,0.035127,10
low_friction_shift,particle_friction_belief,average_precision,0.775095,0.035256,10
low_friction_shift,particle_friction_belief,control_chatter,0.092003,0.002089,10
low_friction_shift,particle_friction_belief,damage_rate,0.095312,0.009750,10
low_friction_shift,particle_friction_belief,early_recall,0.971935,0.006869,10
low_friction_shift,particle_friction_belief,ece,0.106537,0.027780,10
low_friction_shift,particle_friction_belief,false_alarm_rate,0.964996,0.012719,10
low_friction_shift,particle_friction_belief,gross_slip,0.397396,0.024775,10
low_friction_shift,particle_friction_belief,intervention_cost,0.285365,0.003182,10
low_friction_shift,particle_friction_belief,lead_time_margin,0.512773,0.002519,10
low_friction_shift,particle_friction_belief,recovery_success,0.215104,0.016674,10
low_friction_shift,particle_friction_belief,robust_utility,-0.014931,0.022980,10
low_friction_shift,particle_friction_belief,task_success,0.316667,0.017603,10
low_friction_shift,precontact_microslip_v4,auroc,0.529667,0.031203,10
low_friction_shift,precontact_microslip_v4,average_precision,0.755351,0.037937,10
low_friction_shift,precontact_microslip_v4,control_chatter,0.152610,0.001223,10
low_friction_shift,precontact_microslip_v4,damage_rate,0.088021,0.012498,10
low_friction_shift,precontact_microslip_v4,early_recall,0.945150,0.010327,10
low_friction_shift,precontact_microslip_v4,ece,0.133084,0.018356,10
low_friction_shift,precontact_microslip_v4,false_alarm_rate,0.916166,0.012439,10
low_friction_shift,precontact_microslip_v4,gross_slip,0.406771,0.027872,10
low_friction_shift,precontact_microslip_v4,intervention_cost,0.410906,0.001948,10
low_friction_shift,precontact_microslip_v4,lead_time_margin,0.552129,0.002680,10
low_friction_shift,precontact_microslip_v4,recovery_success,0.226562,0.013801,10
low_friction_shift,precontact_microslip_v4,robust_utility,-0.036776,0.030272,10
low_friction_shift,precontact_microslip_v4,task_success,0.322917,0.019607,10
low_friction_shift,recovery_aware_grasp_mpc,auroc,0.541381,0.037801,10
low_friction_shift,recovery_aware_grasp_mpc,average_precision,0.774615,0.037010,10
low_friction_shift,recovery_aware_grasp_mpc,control_chatter,0.093073,0.002047,10
low_friction_shift,recovery_aware_grasp_mpc,damage_rate,0.083333,0.010652,10
low_friction_shift,recovery_aware_grasp_mpc,early_recall,0.927885,0.013525,10
low_friction_shift,recovery_aware_grasp_mpc,ece,0.108336,0.018180,10
low_friction_shift,recovery_aware_grasp_mpc,false_alarm_rate,0.904417,0.027000,10
low_friction_shift,recovery_aware_grasp_mpc,gross_slip,0.367188,0.017763,10
low_friction_shift,recovery_aware_grasp_mpc,intervention_cost,0.357653,0.004946,10
low_friction_shift,recovery_aware_grasp_mpc,lead_time_margin,0.531606,0.002514,10
low_friction_shift,recovery_aware_grasp_mpc,recovery_success,0.313021,0.015921,10
low_friction_shift,recovery_aware_grasp_mpc,robust_utility,0.117940,0.020365,10
low_friction_shift,recovery_aware_grasp_mpc,task_success,0.440625,0.018337,10
low_friction_shift,tactile_temporal_filter,auroc,0.540150,0.023975,10
low_friction_shift,tactile_temporal_filter,average_precision,0.770206,0.022741,10
low_friction_shift,tactile_temporal_filter,control_chatter,0.048135,0.001939,10
low_friction_shift,tactile_temporal_filter,damage_rate,0.113542,0.009479,10
low_friction_shift,tactile_temporal_filter,early_recall,0.710628,0.022632,10
low_friction_shift,tactile_temporal_filter,ece,0.157131,0.019133,10
low_friction_shift,tactile_temporal_filter,false_alarm_rate,0.656131,0.016964,10
low_friction_shift,tactile_temporal_filter,gross_slip,0.520312,0.031719,10
low_friction_shift,tactile_temporal_filter,intervention_cost,0.172864,0.003957,10
low_friction_shift,tactile_temporal_filter,lead_time_margin,0.422564,0.002789,10
low_friction_shift,tactile_temporal_filter,recovery_success,0.078646,0.010371,10
low_friction_shift,tactile_temporal_filter,robust_utility,-0.184137,0.027275,10
low_friction_shift,tactile_temporal_filter,task_success,0.176562,0.017447,10
low_friction_shift,vision_gap_threshold,auroc,0.557579,0.030151,10
low_friction_shift,vision_gap_threshold,average_precision,0.781084,0.025267,10
low_friction_shift,vision_gap_threshold,control_chatter,0.046380,0.001702,10
low_friction_shift,vision_gap_threshold,damage_rate,0.119792,0.017014,10
low_friction_shift,vision_gap_threshold,early_recall,0.612445,0.021614,10
low_friction_shift,vision_gap_threshold,ece,0.155775,0.021602,10
low_friction_shift,vision_gap_threshold,false_alarm_rate,0.534238,0.043342,10
low_friction_shift,vision_gap_threshold,gross_slip,0.521354,0.021865,10
low_friction_shift,vision_gap_threshold,intervention_cost,0.158572,0.003547,10
low_friction_shift,vision_gap_threshold,lead_time_margin,0.494259,0.003090,10
low_friction_shift,vision_gap_threshold,recovery_success,0.093750,0.013780,10
low_friction_shift,vision_gap_threshold,robust_utility,-0.155910,0.023076,10
low_friction_shift,vision_gap_threshold,task_success,0.200000,0.016545,10
low_signal_high_risk_shift,calibrated_precontact_microslip_v5,auroc,0.524273,0.033162,10
low_signal_high_risk_shift,calibrated_precontact_microslip_v5,average_precision,0.841468,0.019778,10
low_signal_high_risk_shift,calibrated_precontact_microslip_v5,control_chatter,0.136632,0.002009,10
low_signal_high_risk_shift,calibrated_precontact_microslip_v5,damage_rate,0.086458,0.015534,10
low_signal_high_risk_shift,calibrated_precontact_microslip_v5,early_recall,0.972924,0.010246,10
low_signal_high_risk_shift,calibrated_precontact_microslip_v5,ece,0.102093,0.016814,10
low_signal_high_risk_shift,calibrated_precontact_microslip_v5,false_alarm_rate,0.949086,0.020414,10
low_signal_high_risk_shift,calibrated_precontact_microslip_v5,gross_slip,0.428125,0.022458,10
low_signal_high_risk_shift,calibrated_precontact_microslip_v5,intervention_cost,0.342330,0.003803,10
low_signal_high_risk_shift,calibrated_precontact_microslip_v5,lead_time_margin,0.325001,0.003998,10
low_signal_high_risk_shift,calibrated_precontact_microslip_v5,recovery_success,0.268750,0.021585,10
low_signal_high_risk_shift,calibrated_precontact_microslip_v5,robust_utility,-0.016158,0.027446,10
low_signal_high_risk_shift,calibrated_precontact_microslip_v5,task_success,0.327604,0.020214,10
low_signal_high_risk_shift,conformal_precontact_risk,auroc,0.535911,0.030665,10
low_signal_high_risk_shift,conformal_precontact_risk,average_precision,0.845374,0.020558,10
low_signal_high_risk_shift,conformal_precontact_risk,control_chatter,0.062905,0.002301,10
low_signal_high_risk_shift,conformal_precontact_risk,damage_rate,0.106771,0.012664,10
low_signal_high_risk_shift,conformal_precontact_risk,early_recall,0.857976,0.012502,10
low_signal_high_risk_shift,conformal_precontact_risk,ece,0.092440,0.017998,10
low_signal_high_risk_shift,conformal_precontact_risk,false_alarm_rate,0.842872,0.050498,10
low_signal_high_risk_shift,conformal_precontact_risk,gross_slip,0.521875,0.023615,10
low_signal_high_risk_shift,conformal_precontact_risk,intervention_cost,0.239251,0.005254,10
low_signal_high_risk_shift,conformal_precontact_risk,lead_time_margin,0.272880,0.003866,10
low_signal_high_risk_shift,conformal_precontact_risk,recovery_success,0.151562,0.011832,10
low_signal_high_risk_shift,conformal_precontact_risk,robust_utility,-0.148741,0.027324,10
low_signal_high_risk_shift,conformal_precontact_risk,task_success,0.219792,0.019116,10
low_signal_high_risk_shift,ensemble_uncertainty_guard,auroc,0.523713,0.033113,10
